x 	 y 	 scale 	 response
5738
305.975,415.168,2.99962,0.157157
1334.41,789.156,3.00999,0.157146
563.206,788.744,1.53836,0.156576
966.346,189.849,1.50626,0.156451
1082.2,839.593,3.8776,0.156396
1145.89,830.659,3.57474,0.156279
1139.52,838.072,1.98765,0.156185
394.742,718.828,1.72351,0.155929
1038.86,134.712,5.15718,0.155438
951.073,519.65,1.4891,0.155258
806.643,672.92,2.65432,0.155228
990.602,371.118,1.54459,0.155159
320.764,539.96,1.94394,0.155093
273.964,456.373,2.94945,0.154979
164.027,743.556,1.47871,0.154789
352.709,366.161,1.53818,0.15462
1436.12,778.046,1.35842,0.154535
144.971,707.048,2.73942,0.154447
1222.95,833.234,3.49103,0.1543
1118.93,856.362,1.85486,0.15404
1025.08,298.341,1.43331,0.153996
1031.2,195.035,1.38573,0.153988
650.95,684.188,3.36197,0.153986
923.98,313.399,3.25483,0.153719
1409.06,766.281,1.82778,0.153424
975.184,363.928,1.59216,0.153098
1122.62,856.259,1.60266,0.152899
792.284,674.843,1.80282,0.152865
1232.72,824.941,1.77506,0.152723
1148.49,855.485,1.28134,0.15265
953.653,519.1,1.80585,0.152642
777.519,677.786,5.35171,0.152582
979.042,54.4609,3.09064,0.152577
205.094,700.467,1.60868,0.152315
400.235,720.532,3.91052,0.152222
70.3713,736.205,1.62833,0.152052
80.351,719.612,2.47328,0.15201
463.969,361.922,1.90923,0.151864
876.977,289.611,1.52201,0.151774
1328.16,833.507,2.06954,0.151528
172.712,774.566,1.9969,0.151284
750.578,657.189,3.40173,0.15126
795.733,689.785,1.62854,0.15119
68.3309,755.148,3.02735,0.151025
414.755,721.038,1.92886,0.151008
36.0565,741.804,1.69978,0.150906
124.469,682.168,1.75995,0.150515
874.289,955.074,1.59233,0.150485
788.9,771.744,1.99712,0.150446
124.264,807.391,2.13424,0.150371
877.203,423.038,1.75126,0.150241
613.591,773.695,1.50717,0.150195
416.98,693.686,1.51626,0.150158
1377.72,829.313,1.96516,0.15007
799.163,695.558,3.15767,0.149919
619.741,816.944,1.7276,0.149721
764.414,771.047,1.85068,0.149641
1227,654.836,2.86429,0.1496
1324.15,823.723,3.43268,0.14951
1153.42,914.837,3.17495,0.149424
877.149,538.108,1.24835,0.149244
1439.64,763.638,2.15548,0.14923
211.014,716.907,2.95555,0.149185
969.221,303.224,3.43367,0.149129
199.613,730.458,3.25614,0.149103
1383.16,768.648,1.28696,0.148921
1038.97,198.264,1.48242,0.148822
675.242,732.054,1.78844,0.148573
840.594,647.94,1.82514,0.148226
123.383,694.027,1.48204,0.148163
96.8349,733.439,3.07211,0.148037
137.25,658.705,2.83798,0.148004
1299.14,779.734,1.67617,0.147947
304.752,449.957,2.88521,0.14784
1062.83,840.176,3.84112,0.147726
690.067,702.301,3.33996,0.147721
962.799,366.547,1.35054,0.147702
684.374,764.123,2.06301,0.147601
1067.87,804.897,1.83894,0.147453
53.7645,737.171,3.03197,0.147378
1425.03,779.042,1.35548,0.14723
286.72,431.202,3.47164,0.147114
68.5551,728.118,1.56909,0.146998
1197.16,804.897,2.9098,0.146833
867.438,531.76,3.29515,0.146797
979.416,515.576,1.70129,0.146623
416.747,709.827,5.42293,0.146588
39.7128,775.2,3.03008,0.146579
1135.01,320.5,2.59641,0.146275
173.597,746.299,2.68991,0.146265
1344.47,892.272,4.93034,0.14619
153.351,655.253,1.60194,0.145895
789.184,777.735,3.12744,0.145873
401.145,787.069,5.91493,0.145851
409.809,694.159,1.59698,0.145794
154.686,650.092,1.57807,0.145618
327.586,289.234,7.78536,0.14558
236.863,727.665,1.72524,0.145547
282.322,718.686,4.14858,0.145389
1168.93,835.781,3.23492,0.14524
541.502,668.014,3.71275,0.145203
171.922,754.735,1.34467,0.145199
1413.26,719.839,1.67509,0.145111
369.733,368.256,1.69994,0.145101
160.805,715.883,2.82842,0.144986
109.929,684.197,2.85366,0.144966
1092.86,646.11,8.14327,0.144916
782.219,685.918,1.43875,0.144864
663.118,664.344,2.96032,0.144851
667.176,722.18,1.84518,0.144615
233.601,730.962,1.17792,0.144576
1327.16,768.193,1.76366,0.144351
1040.65,391.606,4.97816,0.144328
1341.51,824.221,3.22841,0.14427
662.93,722.764,1.38676,0.144264
869.13,413.199,1.62406,0.144246
87.4639,759.737,6.13559,0.144198
1351.07,763.648,1.73571,0.144069
1129.17,495.047,1.29159,0.143817
276.545,532.409,1.9921,0.143523
736.157,852.804,3.30508,0.143369
1339.43,824.334,1.76496,0.143265
781.688,691.08,1.67348,0.143243
1063.3,800.055,5.14027,0.143186
762.806,800.732,2.71222,0.143174
652.931,808.3,3.41715,0.14311
783.745,676.28,3.37058,0.142982
752.909,636.777,3.55549,0.142869
967.269,284.273,1.83558,0.142761
955.465,211.919,1.97941,0.142716
71.6525,723.832,1.9321,0.142627
793.037,685.954,1.66371,0.142597
1161.46,900.258,3.00711,0.142543
98.5655,730.746,1.92325,0.142543
1180.79,899.788,1.77908,0.142469
857.543,549.341,1.87521,0.142301
887.764,451.868,1.60781,0.1423
486.388,704.838,6.53451,0.1422
1297.93,792.347,1.74759,0.142138
1289.08,778.358,3.27239,0.142012
209.048,726.235,1.47408,0.141946
365.798,333.741,3.52343,0.141848
883.11,499.391,2.70829,0.14159
1061.91,815.602,1.69872,0.141585
1065.2,810.114,1.66307,0.141422
394.658,766.219,1.60355,0.141284
660.995,327.075,1.74073,0.141165
887.927,464.214,1.50528,0.141069
1245.93,784.44,2.82709,0.140888
681.332,641.083,3.13136,0.140826
158.744,649.273,1.53432,0.140555
346.604,240.313,1.3838,0.140517
1355,786.276,1.9741,0.14024
910.57,170.973,6.91753,0.140106
663.956,807.961,3.29586,0.14009
678.186,594.178,8.27531,0.140046
641.463,772.363,3.49764,0.139878
783.429,731.256,1.80974,0.139853
751.093,665.882,1.61424,0.139561
706.572,719.083,1.54168,0.139534
81.6306,942.455,2.04122,0.139518
896.856,638.117,4.3632,0.139509
823.829,750.801,3.34964,0.139501
878.297,409.592,1.32049,0.139279
647.685,723.921,1.33317,0.139148
755.281,718.204,1.51982,0.139132
866.276,547.719,2.43432,0.139114
879.363,686.265,2.80653,0.139031
1296.96,836.868,2.87739,0.139026
592.122,735.269,6.20945,0.139009
1393.41,781.405,1.73192,0.138623
304.483,429.605,2.9554,0.138573
968.297,152.796,3.20499,0.138348
542.926,348.452,3.63322,0.13831
919.651,253.133,1.56822,0.138098
1036.28,150.904,2.10135,0.138012
28.9416,555.221,1.65198,0.13771
616.372,812.209,1.32027,0.13747
1155.86,764.393,1.66719,0.137467
800.25,661.014,3.46587,0.137057
181.857,760.784,6.66591,0.137037
195.006,705.547,1.80704,0.136981
1080.8,828.266,3.54656,0.13675
1233.82,846.54,1.17059,0.136288
159.278,658.247,3.35662,0.13628
508.903,690.982,2.019,0.13617
875.8,417.931,1.34741,0.136111
152.082,789.341,8.37492,0.136061
126.328,687.001,1.52473,0.136005
739.588,681.828,2.51428,0.135952
975.195,44.2833,1.39588,0.135879
941.031,685.045,3.55101,0.135878
128.088,667.025,1.4618,0.135658
1430.86,778.537,1.34148,0.135601
1457.37,713.4,1.75249,0.135501
355.756,643.045,3.7571,0.135472
811.745,668.938,1.36444,0.135402
1287.46,864.381,1.74884,0.135398
926.196,373.69,1.47585,0.135387
395.185,789.718,1.83831,0.13531
1324.11,775.293,3.58021,0.135139
721.915,741.768,1.77111,0.135071
836.037,656.324,1.4386,0.134863
1036.38,201.26,1.34234,0.134853
948.184,172.219,2.04078,0.134794
37.8774,727.086,1.78027,0.134727
777.839,778.637,3.2279,0.134659
1037.55,365.896,1.81951,0.134551
756.958,827.858,6.23127,0.134531
160.44,687.414,1.82496,0.134387
160.285,673.382,1.87884,0.13429
651.606,830.067,1.88827,0.134257
1185.39,851.473,1.30342,0.134211
877.914,447.46,1.93942,0.134201
164.445,758.572,2.04952,0.134157
1301.26,775.802,1.45006,0.134152
1369.22,827.24,1.5144,0.134074
710.261,721.269,1.65624,0.134069
484.524,641.09,6.57448,0.134058
648.126,664.582,3.17203,0.134057
392.012,723.433,2.11885,0.133929
119.056,698.91,1.8738,0.133899
819.167,686.836,2.8297,0.133819
70.9525,726.197,2.94233,0.133722
678.195,732.249,3.49402,0.133704
632.328,724.775,1.46426,0.133544
1334.53,767.339,1.89563,0.133384
524.295,712.029,3.17748,0.133344
386.117,306.058,1.95395,0.133216
1304.23,779.158,1.92875,0.133202
385.975,593.131,1.98244,0.13297
343.997,323.624,1.89354,0.132944
383.067,528.793,1.82465,0.132822
792.456,762.219,1.49532,0.132797
694.247,721.864,1.71644,0.132786
985.12,214.447,1.26679,0.13276
788.424,715.08,1.64307,0.132684
47.8646,679.652,1.34445,0.132498
1171.19,888.279,3.03137,0.132472
462.014,349.047,1.67414,0.132337
904.553,672.541,2.70883,0.132303
849.386,639.531,1.97478,0.132271
742.718,717.966,1.86958,0.132117
866.37,555.875,1.34937,0.13211
1377.44,758.245,3.52864,0.132096
947.714,173.932,2.5935,0.132077
995.373,51.6651,2.07298,0.13203
1172.43,897.464,1.19293,0.131958
955.2,209.074,2.42621,0.131957
1281.33,732.087,3.62931,0.131954
403.904,311.682,3.40491,0.131905
797.079,674.38,1.72747,0.131823
783.519,784.532,1.45221,0.131812
621.88,643.943,1.37909,0.131593
1088.82,593.812,1.67291,0.131517
482.663,721.538,3.84024,0.131359
500.611,716.625,3.38205,0.131281
276.048,472.048,3.53888,0.131238
1455.22,826.352,1.26878,0.131128
956.048,685.607,1.99381,0.130973
875.515,267.602,1.78717,0.130915
758.064,602.976,1.59693,0.130912
1067.24,895.053,3.05148,0.130817
1081.58,215.244,1.52837,0.130737
250.35,914.709,2.99962,0.130716
987.853,361.785,1.62361,0.130602
530.306,725.338,1.566,0.130559
1026.32,284.213,1.98941,0.130335
714.424,590.322,7.16752,0.130314
226.804,732.34,1.58623,0.130311
644.801,646.817,1.59843,0.130159
411.141,340.248,1.56112,0.130109
962.545,303.111,1.71756,0.130098
28.0582,616.587,1.5738,0.130087
822.548,704.654,1.69676,0.130045
329.08,416.287,1.7806,0.129937
159.607,643.888,1.53018,0.129842
1455.41,759.43,1.72082,0.12983
399.974,679.088,1.38873,0.129814
158.078,751.825,1.54909,0.12964
1208.33,633.688,1.42699,0.12962
956.706,306.859,2.77568,0.12958
1351.01,798.63,1.5273,0.129558
289.224,453.998,1.65763,0.129534
683.792,643.807,1.85441,0.129491
566.372,835.281,1.59412,0.129436
877.898,485.132,1.64317,0.129395
1297.47,760.565,1.76763,0.129384
151.145,657.355,2.76032,0.12938
823.132,713.451,1.60391,0.129374
877.956,454.209,1.33444,0.129273
879.85,521.561,2.80914,0.12925
1099.09,226.1,1.28007,0.129241
267.205,340.425,1.71308,0.129205
1249.39,802.338,1.77154,0.129191
1248.52,869.679,6.71383,0.129169
1041.63,486.154,1.37768,0.129091
964.135,274.249,6.10891,0.129073
810.369,706.044,1.48317,0.128984
26.573,949.837,4.39211,0.128959
135.181,668.102,1.29728,0.12893
268.937,371.406,1.41259,0.128819
653.99,801.269,1.79265,0.128749
1284.91,740.223,2.90229,0.128728
295.247,452.816,1.53279,0.128634
465.72,343.826,3.85112,0.128589
1112.61,333.429,1.52595,0.128554
161.753,815.125,2.04387,0.128533
811.165,282.629,2.26425,0.128529
714.062,719.026,1.55158,0.128484
1281.93,766.71,1.83959,0.128354
1316.62,745.929,1.62584,0.128306
783.046,603.665,1.40738,0.128132
936.016,117.164,3.43154,0.127709
375.105,600.79,1.35908,0.127679
891.806,527.988,1.70014,0.127622
384.056,313.955,3.44111,0.127607
891.001,336.631,7.10951,0.127601
935.696,114.271,1.91164,0.127514
1145.02,622.562,1.3946,0.127494
806.034,283.778,2.12695,0.1274
398.146,362.225,1.19926,0.127355
1257.73,796.92,1.90615,0.127222
1367.2,896.761,1.94269,0.127202
753.732,679.133,1.74624,0.127188
632.121,721.036,1.60309,0.127137
882.915,669.762,2.52331,0.126927
914.912,310.761,1.39529,0.126868
350.634,456.113,1.98095,0.126804
550.64,721.872,5.59393,0.126802
986.789,487.708,1.32954,0.126624
662.615,719.357,1.62204,0.126561
1026.98,154.168,5.56139,0.126505
1257.29,890.011,3.27398,0.126473
755.96,849.348,3.60623,0.126343
979.248,296.319,1.30553,0.126314
268.375,768.888,3.17131,0.126203
758.113,595.51,1.259,0.126145
969.341,268.062,1.96771,0.126142
371.135,340.279,3.42297,0.12612
283.254,455.305,1.65232,0.125883
758.933,713.472,1.8435,0.125869
819.342,280.829,3.3304,0.125849
726.388,720.027,1.94219,0.125648
582.665,727.13,1.60041,0.125596
872.019,655.684,3.43246,0.125312
409.906,332.101,1.55713,0.1253
1184.04,806.332,3.09863,0.125293
443.069,650.574,1.66354,0.12527
1046.44,139.752,1.92093,0.125095
258.87,634.386,1.49515,0.12506
690.089,720.377,1.56556,0.124959
782.915,596.209,1.6787,0.124919
749.577,604.744,1.72911,0.124893
502.719,668.651,1.52817,0.124853
743.743,858.665,3.18698,0.124725
775.846,712.262,1.86106,0.124698
887.875,101.081,3.4419,0.124632
757.688,672.146,3.38682,0.124575
915.656,323.333,3.87033,0.124472
987.306,681.899,1.68916,0.124425
1040.05,463.534,1.537,0.124402
617.193,722.458,1.45443,0.124346
1053.18,120.502,3.22925,0.1243
1342.91,885.917,1.19791,0.124285
444.284,357.256,6.58645,0.124168
19.561,622.091,3.31249,0.124165
1061.73,829.425,3.78339,0.124159
237.363,733.167,1.76585,0.124056
915.835,203.596,1.40266,0.12397
1122.03,537.776,1.5605,0.123949
1170.19,874.296,3.14703,0.12383
712.679,666.886,1.28381,0.123815
134.709,826.778,1.59863,0.123793
766.436,763.228,3.54424,0.123787
286.316,352.83,1.3415,0.123663
1037.13,370.371,1.82093,0.123633
726.003,681.842,1.26657,0.123625
142.076,691.054,1.69724,0.123577
743.209,745.413,1.92654,0.123483
936.706,311.361,2.79855,0.123444
918.382,286.438,3.35512,0.123378
1143.78,917.075,1.87953,0.123335
1413.44,756.929,1.86407,0.123257
784.863,633.806,1.44495,0.123246
21.1401,595.927,1.50207,0.123244
1459,737.517,1.35143,0.123236
691.732,924.29,1.42022,0.12323
287.308,315.073,1.35858,0.123199
194.846,740.887,1.81373,0.123098
972.199,683.216,1.56017,0.123067
408.89,379.778,3.18172,0.122882
403.835,363.242,1.39887,0.122844
1350.97,803.904,3.43014,0.122833
1152.86,836.879,3.20535,0.122735
229.816,697.027,1.48106,0.122638
907.051,204.143,1.55974,0.122598
17.6379,777.811,2.18784,0.12255
699.783,764.654,1.73542,0.122454
946.807,309.037,2.80872,0.122451
754.46,745.329,1.93058,0.122425
981.471,284.909,1.23008,0.122418
32.9507,617.874,1.41865,0.122205
669.335,593.143,1.78717,0.12214
960.434,219.864,1.43236,0.122121
801.896,766.89,6.91599,0.12208
279.142,342.392,1.30617,0.121983
478.906,681.047,1.62692,0.12197
707.715,659.77,5.98214,0.12197
405.814,321.115,3.45223,0.12196
111.486,722.707,3.93873,0.121934
1243.09,770.589,6.78119,0.12181
1421.86,751.027,1.68799,0.12179
1361.67,819.637,3.41396,0.121737
983.578,41.5655,1.63674,0.121642
384.169,526.905,3.02327,0.121606
1197.19,862.085,1.36181,0.121539
970.707,275.465,3.97465,0.121525
1053.4,655.719,1.36971,0.121507
689.541,639.412,3.14396,0.121462
1134.14,913.389,1.97729,0.121446
638.899,811.073,1.53273,0.121386
1162.43,644.998,1.47901,0.121221
424.592,716.048,1.51275,0.121172
1339.91,761.936,4.04152,0.121141
360.805,715.354,2.55888,0.121094
751.004,683.057,1.32736,0.121035
1261.71,892.977,1.52284,0.121016
412.299,320.179,1.52937,0.120944
945.308,241.031,1.55452,0.120916
1175.83,913.798,3.52754,0.120638
817.704,644.948,2.00739,0.120369
1037.81,368.17,3.19181,0.120341
485.468,361.806,3.02502,0.120258
830.617,648.833,3.06016,0.120129
153.515,677.621,3.78924,0.120079
1120.02,498.967,2.00328,0.120003
396.219,747.815,1.21672,0.119857
24.8328,599.803,2.54784,0.119842
597.266,726.731,1.72637,0.119808
124.576,722.716,3.43171,0.119784
734.627,696.019,1.30416,0.119705
887.301,339.895,4.00322,0.11969
1103.85,517.691,1.6329,0.119613
323.937,741.694,1.19471,0.11957
475.65,635.414,1.60628,0.11957
974.779,152.378,1.42402,0.119558
1254.72,778.925,5.3644,0.119389
418.989,343.458,3.62093,0.119243
81.3416,662.553,2.99461,0.119233
597.413,353.691,1.87298,0.119122
851.759,273.349,4.51355,0.119082
149.874,679.003,5.96202,0.119074
766.68,681.067,1.75437,0.119068
758.072,587.755,1.28707,0.11897
763.865,717.359,1.45342,0.118951
273.071,549.998,2.06857,0.118939
1354.01,899.329,3.20032,0.118841
810.193,710.312,1.61714,0.118838
730.567,859.127,3.14469,0.11873
149.264,932.858,3.13178,0.118721
720.753,623.649,1.5182,0.118706
647.443,720.43,1.59911,0.118661
31.2049,564.316,3.10902,0.118627
897.802,526.729,1.82663,0.118622
968.877,943.744,1.37879,0.118605
836.056,650.465,1.36695,0.118558
89.5104,678.231,3.75992,0.118549
127.929,710.545,6.74741,0.118539
768.016,677.107,1.85969,0.118483
493.834,752.258,1.61104,0.118449
58.9977,739.319,1.72277,0.118031
197.954,737.771,1.32823,0.118011
1391.54,876.135,5.99004,0.118006
289.907,302.71,1.44624,0.117732
1216.4,842.112,3.28348,0.117689
803.681,735.43,3.04062,0.117657
932.966,236.728,6.16921,0.117434
535.833,406.504,1.41335,0.117432
747,718.163,1.40731,0.117399
472.624,739.975,1.88598,0.117359
1383.45,883.585,1.67397,0.117306
497.198,358.886,2.93297,0.117278
142.241,813.911,1.90309,0.117202
1147.14,645.711,3.85261,0.117102
307.352,332.805,1.37149,0.11704
1072.94,616.779,3.19214,0.117022
844.899,643.666,2.70981,0.117017
397.743,600.666,1.64305,0.116966
23.4614,734.867,3.35715,0.116939
677.449,708.959,1.69019,0.116933
330.722,256.082,3.17557,0.116886
139.195,716.401,1.61131,0.116628
1182.09,861.746,1.70045,0.116588
488.858,800.935,1.64714,0.116424
818.501,791.222,1.6948,0.116299
328.192,244.108,1.6889,0.116145
70.2941,731.916,1.36358,0.116132
709.992,743.118,1.35822,0.116091
1052.75,484.888,2.88229,0.116035
732.822,857.094,1.67833,0.115983
30.1065,597.647,1.7778,0.11592
1443.81,827.037,1.25392,0.11587
294.183,391.187,1.36222,0.115849
929.058,232.976,3.3768,0.115766
285.249,501.117,1.2312,0.115704
369.075,698.194,1.29906,0.115681
1381.21,726.102,1.16185,0.115578
827.97,643.361,1.58442,0.115574
882.022,84.3488,1.36023,0.115504
1398.85,734.518,1.63858,0.115459
810.982,729.598,2.03576,0.115372
900.198,552.299,2.84246,0.115296
1336.99,755.131,1.53353,0.115285
1409.41,880.818,3.10342,0.115247
1441.65,733.374,1.19017,0.115176
756.865,665.278,1.89433,0.115133
684.917,608.96,1.89098,0.115096
286.408,360.101,1.38474,0.115085
467.612,754.693,1.45527,0.114859
1003.62,674.462,2.9763,0.114742
141.986,825.678,3.2539,0.114741
275.011,730.859,6.0679,0.11472
188.213,751.962,1.68791,0.114642
360.014,724.894,2.81196,0.114627
744.307,930.118,1.59414,0.114557
992.571,944.796,1.64366,0.114552
1124.21,485.184,1.37432,0.114498
1293.75,851.321,3.20209,0.114465
1329.66,782.943,2.83342,0.114362
917.073,233.656,6.22524,0.114308
487.829,417.074,1.48239,0.114248
600.956,735.032,1.45875,0.114127
813.931,815.557,1.84125,0.114125
972.655,156.611,1.90979,0.114119
953.215,220.777,2.01947,0.114089
1138.51,819.61,1.66333,0.114068
1061.34,375.323,1.42468,0.113937
1034.37,130.367,1.95446,0.113889
30.4982,567.192,1.92684,0.113887
964.435,153.637,1.57887,0.113879
268.91,336.256,1.87489,0.113837
207.941,733.034,3.35335,0.113821
368.523,442.619,3.30245,0.113793
1117.18,478.116,1.94631,0.113741
1110.93,826.105,5.85243,0.113734
166.608,619.326,3.10135,0.113687
197.148,697.105,2.8926,0.113635
475.105,728.037,3.60494,0.113616
1205.81,798.135,6.69143,0.113554
1079.29,232.435,1.39292,0.113541
59.2939,829.334,3.27407,0.113521
172.325,763.32,1.67597,0.113508
509.476,686.109,1.74521,0.113456
433.806,743.718,1.52015,0.113415
90.9868,782.948,1.61219,0.11337
28.3214,586.026,1.4053,0.11324
1326.25,804.844,1.31618,0.113195
568.25,729.355,1.7004,0.113173
670.419,709.441,1.84365,0.113157
1027.99,311.965,1.5954,0.113133
796.612,793.554,2.2022,0.113117
1419.44,631.856,2.1754,0.112993
1032.76,199.054,1.27247,0.112924
815.174,713.711,1.47068,0.112906
330.081,414.283,3.00962,0.112757
102.975,726.462,3.13423,0.112709
551.716,776.046,1.73966,0.112652
1344.04,807.068,1.49743,0.112637
1412.17,881.792,1.72186,0.11263
979.291,213.83,3.73684,0.112549
921.932,152.873,2.10774,0.112542
951.33,305.802,1.44181,0.112508
687.193,920.115,1.93845,0.112493
32.9347,587.257,1.4861,0.112458
1351,898.058,1.91742,0.112426
1097.72,247.804,1.51348,0.112412
750.17,580.876,3.32677,0.112404
1192.39,881.353,6.64605,0.112312
998.481,479.234,1.42746,0.112194
910.762,292.665,1.26692,0.112184
25.1119,569.411,2.45969,0.112106
499.127,737.399,1.75615,0.112104
97.9272,660.123,1.7321,0.112091
300.783,613.002,1.91177,0.112082
909.18,894.82,1.85218,0.112013
1275.59,796.318,3.31809,0.111997
829.326,656.839,1.68453,0.111939
110.492,661.774,6.70346,0.111883
1173.9,817.419,3.03026,0.111835
883.074,446.397,1.49511,0.111747
488.098,680.436,1.87889,0.111693
512.611,735.713,1.8461,0.111676
30.2174,605.796,1.78077,0.11159
1041.33,481.567,1.59867,0.111566
952.906,238.796,1.34073,0.111526
280.278,501.758,1.56659,0.11145
441.828,783.711,3.62388,0.111377
1182.12,633.265,3.6647,0.111344
879.133,652.633,1.46568,0.111243
1125.87,629.848,1.67798,0.111235
738.435,718.871,1.3146,0.111231
207.707,938.037,1.77631,0.111197
1128.89,250.349,1.54637,0.111192
67.9541,645.03,1.48028,0.111175
277.175,633.238,1.53137,0.111173
100.807,671.814,1.78531,0.111109
978.12,257.94,3.3479,0.111097
